"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:60ZGteAEtPCnGE6zevgUcd","Mountain Sound","spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz","Of Monsters and Men","spotify:album:6uD3oJCWT1gtlSCg5lDiNF","My Head Is An Animal","spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz","Of Monsters and Men","2012-01-01","https://i.scdn.co/image/ab67616d0000b273f5bf6cc73913a539ca7a56bb","1","3","211453","https://p.scdn.co/mp3-preview/76cfb8faa1692b01cb78775e9e19cae4e05d5a2d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USUM71202068","spotify:user:olivia.28","2021-12-15T20:46:48Z"
"spotify:track:4Xv41B0BJRcMBJYpavNDfD","We Come Running","spotify:artist:6VXZCpbkwm0W0aPjQR1t4K","Youngblood Hawke","spotify:album:20H8EV43UpeAHF35ivADsz","Youngblood Hawke","spotify:artist:6VXZCpbkwm0W0aPjQR1t4K","Youngblood Hawke","2012-01-01","https://i.scdn.co/image/ab67616d0000b2731570c324362cea41940c944f","1","2","248600","https://p.scdn.co/mp3-preview/098df56b7f01c7fb4d69f65b7e5b5dc8b331a69d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","USUM71208397","spotify:user:olivia.28","2022-03-01T15:37:24Z"
"spotify:track:1DCoPLV3A6vSeERvjvMO28","Do You","spotify:artist:0K1q0nXQ8is36PzOKAMbNe","Spoon","spotify:album:6Us2Gb5LMGXuVNum9A6tbi","They Want My Soul","spotify:artist:0K1q0nXQ8is36PzOKAMbNe","Spoon","2014-08-05","https://i.scdn.co/image/ab67616d0000b273a691ac18a2db7739d3b3c50d","1","4","212653","","false","0","USUG11400503","spotify:user:olivia.28","2021-12-25T04:23:38Z"
"spotify:track:7qCZgvV98j6RjUULW1s1it","Inside Out","spotify:artist:0K1q0nXQ8is36PzOKAMbNe","Spoon","spotify:album:55TZx6GWm1hlEbRgkGRjma","They Want My Soul","spotify:artist:0K1q0nXQ8is36PzOKAMbNe","Spoon","2014-08-05","https://i.scdn.co/image/ab67616d0000b2739288bc6a8c1f2fca8b5eddf9","1","2","301960","https://p.scdn.co/mp3-preview/ac78c3cf4cee09f267f768bd9bbecf80e93ccacf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USUG11400501","spotify:user:olivia.28","2021-12-25T04:23:49Z"
"spotify:track:2lwi35A2ym3FAmSlvOGnQp","So Good At Being in Trouble","spotify:artist:1LeVJ5GPeYDOVUjxx1y7Rp","Unknown Mortal Orchestra","spotify:album:2UrexGLK8RBKbv07j7ui19","II","spotify:artist:1LeVJ5GPeYDOVUjxx1y7Rp","Unknown Mortal Orchestra","2013-02-05","https://i.scdn.co/image/ab67616d0000b273b3e4bd5cefedefd6d443e418","1","3","230146","https://p.scdn.co/mp3-preview/5ea9ece248e05997663c4855f478605024a06910?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","US38Y1323203","spotify:user:olivia.28","2022-02-03T00:09:47Z"
"spotify:track:44psOy0D0SP8rcIiUgKgBs","Tightrope","spotify:artist:6DIS6PRrLS3wbnZsf7vYic","WALK THE MOON","spotify:album:1QhonXpNQq8wrGEKX0ofbk","Walk The Moon","spotify:artist:6DIS6PRrLS3wbnZsf7vYic","WALK THE MOON","2012-06-19","https://i.scdn.co/image/ab67616d0000b2737f768e99c363b6ee0995556e","1","5","209186","https://p.scdn.co/mp3-preview/d2cbb193b20f59768e054fc75c9b00ce3009e794?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USRC11200082","spotify:user:olivia.28","2022-03-01T15:36:36Z"
"spotify:track:1eNrlXlW7Cj1QB1YUcZmpb","Campus","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","spotify:album:7n8NJkGKAl2np1bXiRn0CY","Vampire Weekend","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","2008-01-29","https://i.scdn.co/image/ab67616d0000b273eabfe5d94aad05cb6485444b","1","6","176466","https://p.scdn.co/mp3-preview/062703e655dbefb9cf9892c98e96139a37bffb92?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","GBBKS0700530","spotify:user:olivia.28","2022-03-01T15:39:09Z"
"spotify:track:51DZ0wUocQ8sQfjnibXVcD","Unbelievers","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","spotify:album:1GXMNFfoHF4sN7lG8gZq1j","Modern Vampires of the City","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","2013-05-13","https://i.scdn.co/image/ab67616d0000b273654afcab578b93f29ca55a29","1","2","202666","https://p.scdn.co/mp3-preview/3cf171eb4eb7711d659e4b0831b5af4dca57dc44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","GBBKS1300002","spotify:user:olivia.28","2022-03-01T15:39:19Z"
"spotify:track:7zZkPiqHnL7icGGb4Almf6","Reunion","spotify:artist:63MQldklfxkjYDoUE4Tppz","M83","spotify:album:6R0ynY7RF20ofs9GJR5TXR","Hurry Up, We're Dreaming","spotify:artist:63MQldklfxkjYDoUE4Tppz","M83","2011","https://i.scdn.co/image/ab67616d0000b273fff2cb485c36a6d8f639bdba","1","3","235374","https://p.scdn.co/mp3-preview/d54c8e965ad9bc35dc33d425040bddab9c8837b4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","GB55H1100003","spotify:user:olivia.28","2022-03-01T15:40:10Z"
"spotify:track:4prEPl61C8qZpeo3IkYSMl","Sleepyhead","spotify:artist:7gjAu1qr5C2grXeQFFOGeh","Passion Pit","spotify:album:6H51jH1SuzV6ca1VxW2Tmv","Manners","spotify:artist:7gjAu1qr5C2grXeQFFOGeh","Passion Pit","2009","https://i.scdn.co/image/ab67616d0000b2733437e8bbed340ca556c42c04","1","9","174760","https://p.scdn.co/mp3-preview/9510b8a5224df5de6352e9771ff34d448fb65c2d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USSM10901014","spotify:user:olivia.28","2022-03-01T15:40:46Z"
"spotify:track:310d8Vawp5kYDYrGrrTAzl","King And Lionheart","spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz","Of Monsters and Men","spotify:album:4p9dVvZDaZliSjTCbFRhJy","My Head Is An Animal","spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz","Of Monsters and Men","2012-01-01","https://i.scdn.co/image/ab67616d0000b273cb3f67e8026e2e493a1e8262","1","2","273853","https://p.scdn.co/mp3-preview/a5e5629ef705f801a0e8ea738a770052e71f4bd0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USUM71202067","spotify:user:olivia.28","2022-07-14T03:18:17Z"
"spotify:track:1NZs6n6hl8UuMaX0UC0YTz","Brooklyn Baby","spotify:artist:00FQb4jTyendYWaN8pK0wa","Lana Del Rey","spotify:album:1ORxRsK3MrSLvh7VQTF01F","Ultraviolence (Deluxe)","spotify:artist:00FQb4jTyendYWaN8pK0wa","Lana Del Rey","2014-01-01","https://i.scdn.co/image/ab67616d0000b2731624590458126fc8b8c64c2f","1","4","351640","https://p.scdn.co/mp3-preview/d03c1c1528a0d3a2d88c263fb905e020a1fe26df?cid=9950ac751e34487dbbe027c4fd7f8e99","true","82","GBUM71402169","spotify:user:olivia.28","2022-03-01T15:41:26Z"
"spotify:track:5rHoZOh481VFV9kJovM9RI","Fader","spotify:artist:4W48hZAnAHVOC2c8WH8pcq","The Temper Trap","spotify:album:47enZlu6ssi5aFaAxHc0wt","Conditions","spotify:artist:4W48hZAnAHVOC2c8WH8pcq","The Temper Trap","2009-03-24","https://i.scdn.co/image/ab67616d0000b27357a0868419086b576553c9f4","1","3","183906","https://p.scdn.co/mp3-preview/048b5a7abf74d3ae301b085b685dcee14dc933ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","GBZUZ0900014","spotify:user:olivia.28","2022-03-01T15:42:23Z"
"spotify:track:754wVXWrtf1X3ZHQOFFsnR","Toes","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","spotify:album:14IOe7ahxQPTwUYUQX3IFi","ZABA","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","2014-06-03","https://i.scdn.co/image/ab67616d0000b2737a293e6787c6d200c5077cd0","1","8","254640","https://p.scdn.co/mp3-preview/39fc8f577a143e1f2eeba0216fa798ee9ded50ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","GB2DY1400014","spotify:user:olivia.28","2022-03-01T15:42:49Z"
"spotify:track:1LPGwuFgIzbJoShfDdw7MY","Youth","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","spotify:album:6qb9MDR0lfsN9a2pw77uJy","How To Be A Human Being","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","2016-08-26","https://i.scdn.co/image/ab67616d0000b273ec3d15eab5bd77027abc4b23","1","2","230693","https://p.scdn.co/mp3-preview/327d3a75a64d3e865e7b72571ea1f1758714fa07?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","GB2DY1600029","spotify:user:olivia.28","2022-03-01T15:43:10Z"
"spotify:track:5LbCx9z3eq83JVoJ74tnmt","Get Some","spotify:artist:6oBm8HB0yfrIc9IHbxs6in","Lykke Li","spotify:album:43uf0nTu6b5ReBCoQkLtsF","Wounded Rhymes","spotify:artist:6oBm8HB0yfrIc9IHbxs6in","Lykke Li","2011","https://i.scdn.co/image/ab67616d0000b273dec1bd45f39d2e801e4ce217","1","5","202589","https://p.scdn.co/mp3-preview/0fa3bacd55e94412ad282fc46cc35938be230c99?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","SEVUM1000401","spotify:user:olivia.28","2022-03-23T22:20:01Z"
"spotify:track:6cdslY3YKjh7pImxFhSBVG","Settle Down","spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti","Kimbra","spotify:album:6V9rvW05Um5bIHePPfeI8p","Vows (Deluxe Version)","spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti","Kimbra","2011","https://i.scdn.co/image/ab67616d0000b273d0ec2db731952a7efabc6397","1","1","241506","https://p.scdn.co/mp3-preview/86a89a2ada112108c98a3051ecd2bf95d996a80a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","USWB11200653","spotify:user:olivia.28","2022-09-28T16:53:05Z"
"spotify:track:48bo7uexDvAThcRDvEB2W7","Simple Song","spotify:artist:4LG4Bs1Gadht7TCrMytQUO","The Shins","spotify:album:4ZTcGoOrNro2aCAStXEjZi","Port Of Morrow","spotify:artist:4LG4Bs1Gadht7TCrMytQUO","The Shins","2012-03-16","https://i.scdn.co/image/ab67616d0000b273b95a7b881ceea7ae051f86a3","1","2","255400","https://p.scdn.co/mp3-preview/c9b845786981644635c264d804509b38ec833cfa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USSM11106850","spotify:user:olivia.28","2022-05-08T21:28:00Z"
"spotify:track:3Gp3KGChMmdv5v8ahwOCCR","Like Or Like Like","spotify:artist:7xWU2A2lw1xf4zTjKhkrGK","Miniature Tigers","spotify:album:0W3GSPbi8ns0PTFHCmp69i","Tell It To The Volcano","spotify:artist:7xWU2A2lw1xf4zTjKhkrGK","Miniature Tigers","2008-09-16","https://i.scdn.co/image/ab67616d0000b2735cec017b5b58860874b5ae55","1","2","156653","","false","39","USSM10802384","spotify:user:olivia.28","2022-06-25T18:11:01Z"
"spotify:track:67wABU4SjBlnDHB0KiU3HL","Flaws","spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Bastille","spotify:album:64fQ94AVziavTPdnkCS6Nj","Bad Blood","spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Bastille","2013-01-01","https://i.scdn.co/image/ab67616d0000b273258225089decfb3d5c3718d3","1","9","218800","https://p.scdn.co/mp3-preview/a0ed4cf40ec7b55783c2bf668da5b2e3036cab47?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBAAA1200682","spotify:user:olivia.28","2022-07-14T03:17:56Z"
"spotify:track:7tvOve5IkjYenvqScZ75iQ","Best Friend","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","spotify:album:22cFcAQkydpTzeSKQZEKv0","Supermodel","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","2014-03-14","https://i.scdn.co/image/ab67616d0000b2733fa1cde08a07e944779fc433","1","7","267826","https://p.scdn.co/mp3-preview/34ba1fa00136429445a972c4cfd351e313df05e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USSM11305808","spotify:user:olivia.28","2022-07-14T03:18:00Z"
"spotify:track:7LZN7FkxHZk6maiN6NdI2i","Dark Days","spotify:artist:75dQReiBOHN37fQgWQrIAJ","Local Natives","spotify:album:2qiPY1CqHGexT4yWrQ5uX0","Sunlit Youth","spotify:artist:75dQReiBOHN37fQgWQrIAJ","Local Natives","2016-09-09","https://i.scdn.co/image/ab67616d0000b2731b7b6f5cc146a35bfb545d82","1","3","180413","https://p.scdn.co/mp3-preview/4d6ee4ea1df13d4ea61cf003fc87dfd6bdceb6fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USC4R1601922","spotify:user:olivia.28","2022-09-28T16:54:57Z"
"spotify:track:0nWWxoOmEPUtAHRiFOSAMc","Little Games","spotify:artist:0hK26QoGcuKV3lH0x9MvUU","The Colourist","spotify:album:3T2C2Rv3NRxAME9yuQ52cg","The Colourist","spotify:artist:0hK26QoGcuKV3lH0x9MvUU","The Colourist","2014-01-01","https://i.scdn.co/image/ab67616d0000b2732a22038794e51ba7d1907b6b","1","1","161986","https://p.scdn.co/mp3-preview/d355da8c398e1fa1b2ac049feb9518df68584e3c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USUM71308425","spotify:user:olivia.28","2022-07-14T03:18:26Z"
"spotify:track:49UwFcebWrJ2caLjPS6UEj","Back Seat","spotify:artist:42vg2T0Xg9yPaAgogJzoQH","Atlas Genius","spotify:album:3yhETmhJwSVSLGDyTJgnqo","When It Was Now","spotify:artist:42vg2T0Xg9yPaAgogJzoQH","Atlas Genius","2013-02-18","https://i.scdn.co/image/ab67616d0000b2739286c81f1b4370213015153e","1","3","183026","https://p.scdn.co/mp3-preview/4d2a16307649c1e17ff44779143bb9fb71d9ae0d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USWB11300016","spotify:user:olivia.28","2022-07-14T03:18:43Z"
"spotify:track:5gbklxUvGMER1qaDcz5Gkz","Dance With Me","spotify:artist:6FIrstf3kHEg3zBOyLpvxD","Ra Ra Riot","spotify:album:5LHvZFGunyeNvS97ZJW6sl","Beta Love","spotify:artist:6FIrstf3kHEg3zBOyLpvxD","Ra Ra Riot","2013-01-22","https://i.scdn.co/image/ab67616d0000b273c61d1f9e961f9efc1b62dfb3","1","1","144186","","false","36","USBS51269628","spotify:user:olivia.28","2022-07-14T03:19:15Z"
"spotify:track:1F5A4LpF8ylUVtPoMAvNvn","Raspberry","spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx","GROUPLOVE","spotify:album:1VNBZDM7OxEQPFbEtVqUuf","Spreading Rumours","spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx","GROUPLOVE","2013-09-17","https://i.scdn.co/image/ab67616d0000b2734cfe4b79188595b591b1f50a","1","12","196026","https://p.scdn.co/mp3-preview/4d01e0472057dc113fc84a64f2338271350c5f83?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USAT21301610","spotify:user:olivia.28","2022-07-14T03:19:37Z"
"spotify:track:5lN1EH25gdiqT1SFALMAq1","Gold on the Ceiling","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","spotify:album:5DLhV9yOvZ7IxVmljMXtNm","El Camino","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","2011-12-06","https://i.scdn.co/image/ab67616d0000b2736a21b97de47168df4f0c1993","1","3","224333","https://p.scdn.co/mp3-preview/fb86bf4a03ad45e4e0d3b74f537ea811c60b4ccf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USNO11100275","spotify:user:olivia.28","2022-07-14T03:20:16Z"
"spotify:track:5G1sTBGbZT5o4PNRc75RKI","Lonely Boy","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","spotify:album:5DLhV9yOvZ7IxVmljMXtNm","El Camino","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","2011-12-06","https://i.scdn.co/image/ab67616d0000b2736a21b97de47168df4f0c1993","1","1","193653","https://p.scdn.co/mp3-preview/cb384c17027f77dd419356db04186415edea2b90?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USNO11100273","spotify:user:olivia.28","2022-07-14T03:20:21Z"
"spotify:track:77RNVzAVwqWiZrZuWqMV2i","Nancy From Now On","spotify:artist:2kGBy2WHvF0VdZyqiVCkDT","Father John Misty","spotify:album:2CXVonfqGwTQu8dgr2qkNS","Fear Fun","spotify:artist:2kGBy2WHvF0VdZyqiVCkDT","Father John Misty","2012-05-01","https://i.scdn.co/image/ab67616d0000b273d5a452acd98e9f820ba1d11c","1","2","234160","https://p.scdn.co/mp3-preview/4a1934d43c752199e57b8dec443b7fcc314dda16?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USSUB1297002","spotify:user:olivia.28","2022-09-28T16:54:48Z"
"spotify:track:2bD1AW4yqiCurGCva6r88a","You Are a Tourist","spotify:artist:0YrtvWJMgSdVrk3SfNjTbx","Death Cab for Cutie","spotify:album:26HVbJdxW1zC799gz8yzUr","Codes and Keys","spotify:artist:0YrtvWJMgSdVrk3SfNjTbx","Death Cab for Cutie","2011-05-27","https://i.scdn.co/image/ab67616d0000b27391fd8bfd1629fa46edc070e4","1","5","286653","https://p.scdn.co/mp3-preview/5523cb743cf008943c3d6b162cb2f21c65c48339?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USAT21100467","spotify:user:olivia.28","2022-07-14T03:20:44Z"
"spotify:track:3yZQk5PC52CCmT4ZaTIKvv","This Is Gospel","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:1hxraaWEf3wFnJxADf8Dge","Too Weird to Live, Too Rare to Die!","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2013-10-04","https://i.scdn.co/image/ab67616d0000b2733d01f39642426b65217fbe21","1","1","187186","https://p.scdn.co/mp3-preview/1ddf1f3a1175ceb508e3fbfa97793c4c157a9bcd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USAT21302000","spotify:user:olivia.28","2023-01-06T21:25:34Z"
"spotify:track:2pHAis9udnV5hSExfNE01w","St. Croix","spotify:artist:7zsin6IgVsR1rqSRCNYDwq","Family of the Year","spotify:album:7MbjiPSVdi2TbYALX4gneg","Loma Vista","spotify:artist:7zsin6IgVsR1rqSRCNYDwq","Family of the Year","2012-07-10","https://i.scdn.co/image/ab67616d0000b273263e906ce0d9cfed22c5f8b6","1","3","215560","https://p.scdn.co/mp3-preview/d98b3475de06374f6d8fe1fb1159636b1d852a35?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","CAN111200033","spotify:user:olivia.28","2022-07-14T03:21:02Z"
"spotify:track:7ti4qMC7xYQeh1uRzj5XuM","Pumpin Blood","spotify:artist:513t0jZUP0K98C4h7KHtEb","NONONO","spotify:album:58z2Nvab8wcQNs0n4J3GNZ","We Are Only What We Feel","spotify:artist:513t0jZUP0K98C4h7KHtEb","NONONO","2014","https://i.scdn.co/image/ab67616d0000b273ca9961814136d4bd7acfd811","1","3","209485","https://p.scdn.co/mp3-preview/3277d974d9f3329e70dc7341b51c0cc30d3fe73a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","SEPQA1300173","spotify:user:olivia.28","2022-07-20T01:43:30Z"
"spotify:track:2sEk5R8ErGIFxbZ7rX6S2S","How to Be a Heartbreaker","spotify:artist:6CwfuxIqcltXDGjfZsMd9A","MARINA","spotify:album:49kf7gWWtReFwPcCNsvyUf","Electra Heart (Deluxe)","spotify:artist:6CwfuxIqcltXDGjfZsMd9A","MARINA","2012-04-30","https://i.scdn.co/image/ab67616d0000b273203e4c6a048df02a21cdd813","1","17","221493","https://p.scdn.co/mp3-preview/43bbe78973d151620d3a807c3570e80d86cdd1f9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","GBFFS1200077","spotify:user:olivia.28","2022-08-17T01:33:45Z"
"spotify:track:0qI1W6chJgvrSAzAkX9JBa","All The Time","spotify:artist:4C50EbCS11M0VbGyH3OfLt","Bahamas","spotify:album:2UqlVTULRPG2qm8Bico9CK","Bahamas Is Afie","spotify:artist:4C50EbCS11M0VbGyH3OfLt","Bahamas","2014-08-19","https://i.scdn.co/image/ab67616d0000b273e1913469a3429e63f3245f9e","1","4","234973","https://p.scdn.co/mp3-preview/e95992b1a527c073817405498e887d2ef26cd9f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USUG11400491","spotify:user:olivia.28","2022-09-28T20:26:48Z"
"spotify:track:6nek1Nin9q48AVZcWs9e9D","Paradise","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","spotify:album:2R7iJz5uaHjLEVnMkloO18","Mylo Xyloto","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","2011-10-24","https://i.scdn.co/image/ab67616d0000b273de0cd11d7b31c3bd1fd5983d","1","3","278719","https://p.scdn.co/mp3-preview/1039fd50eaca0a268a2378a6c9244bf85c8b961f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","GBAYE1101143","spotify:user:olivia.28","2022-09-07T04:09:51Z"
"spotify:track:0grFc6klR3hxoHLcgCYsF4","Howlin' for You","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","spotify:album:7qE6RXYyz5kj5Tll7mJU0v","Brothers","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","2010-05-18","https://i.scdn.co/image/ab67616d0000b2734cf61635ecdee5d4c4ef2bac","1","4","191800","https://p.scdn.co/mp3-preview/a45f4f7664e524e67faebc5a0ae53ae94a17672a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USNO11000079","spotify:user:olivia.28","2022-09-20T19:40:08Z"
"spotify:track:5ftdTvmQjjsL23t7jxADfI","Brazil","spotify:artist:2D4FOOOtWycb3Aw9nY5n3c","Declan McKenna","spotify:album:38qaYdCiewb6NrRvVxWTe4","Brazil","spotify:artist:2D4FOOOtWycb3Aw9nY5n3c","Declan McKenna","2015-12-04","https://i.scdn.co/image/ab67616d0000b27375752f8f06e59c16116f8712","1","1","252306","https://p.scdn.co/mp3-preview/819af1665fb4b2a18cbecf889d5e757a70c74527?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","GBARL1500856","spotify:user:olivia.28","2022-09-28T16:53:34Z"
"spotify:track:5HLes17mwCwKt81mi0Tk35","Archie, Marry Me","spotify:artist:3kzwYV3OCB010YfXMF0Avt","Alvvays","spotify:album:4PrBMzWzzoMOwm55Bfo3dt","Alvvays","spotify:artist:3kzwYV3OCB010YfXMF0Avt","Alvvays","2014-07-22","https://i.scdn.co/image/ab67616d0000b273ce93b2fc719ae92dacec2b4b","1","2","196560","","false","8","US3R41428202","spotify:user:olivia.28","2022-09-28T16:54:18Z"
"spotify:track:3wfF0Nw234zHY1vdIWIc2g","Chateau Lobby #4 (in C for Two Virgins)","spotify:artist:2kGBy2WHvF0VdZyqiVCkDT","Father John Misty","spotify:album:4vTEFCLgDEgKIQXTrsmS6F","I Love You, Honeybear","spotify:artist:2kGBy2WHvF0VdZyqiVCkDT","Father John Misty","2015-02-10","https://i.scdn.co/image/ab67616d0000b2731c483b9ccbabc97c8835fc94","1","2","170826","https://p.scdn.co/mp3-preview/abf243f335c1e5135dcb8430c92b3e98bce39871?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USSUB1411502","spotify:user:olivia.28","2022-09-28T16:54:39Z"
"spotify:track:0c4IEciLCDdXEhhKxj4ThA","Madness","spotify:artist:12Chz98pHFMPJEknJQMWvI","Muse","spotify:album:3KuXEGcqLcnEYWnn3OEGy0","The 2nd Law","spotify:artist:12Chz98pHFMPJEknJQMWvI","Muse","2012-09-24","https://i.scdn.co/image/ab67616d0000b273fc192c54d1823a04ffb6c8c9","1","2","281040","https://p.scdn.co/mp3-preview/f84cc7df257a52a7cf91fc166cd59c377ac32331?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","GBAHT1200390","spotify:user:olivia.28","2022-11-12T19:53:04Z"
"spotify:track:3huV7eiNpaQlCB3LbZi9bB","Bad Habit","spotify:artist:1GLtl8uqKmnyCWxHmw9tL4","The Kooks","spotify:album:6kqOHnshP4RMTUWKrhm6Sy","Listen","spotify:artist:1GLtl8uqKmnyCWxHmw9tL4","The Kooks","2014-01-01","https://i.scdn.co/image/ab67616d0000b2732bc58e4de7c41e84aeacee40","1","6","221413","https://p.scdn.co/mp3-preview/68a9464d8e5db45a88ce5c74f2cae49f1618f8a2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","GBUM71401804","spotify:user:olivia.28","2023-01-10T17:27:38Z"
"spotify:track:4EaO2XR7gWaHq8DW7nu1iY","Paris","spotify:artist:6ejhZKxWJr9apHAzj74DHv","Magic Man","spotify:album:1UBdVrk0aaya4VX1r0r3Un","Before the Waves","spotify:artist:6ejhZKxWJr9apHAzj74DHv","Magic Man","2014-07-08","https://i.scdn.co/image/ab67616d0000b273c0d5f377e45b39d3ea7c7b67","1","3","232746","https://p.scdn.co/mp3-preview/a309246cdb79c45a6d9f03c575e25f64572b9ca8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","USSM11305024","spotify:user:olivia.28","2023-01-17T16:26:51Z"
"spotify:track:5RoIXwyTCdyUjpMMkk4uPd","Sweet Disposition","spotify:artist:4W48hZAnAHVOC2c8WH8pcq","The Temper Trap","spotify:album:47enZlu6ssi5aFaAxHc0wt","Conditions","spotify:artist:4W48hZAnAHVOC2c8WH8pcq","The Temper Trap","2009-03-24","https://i.scdn.co/image/ab67616d0000b27357a0868419086b576553c9f4","1","2","230800","https://p.scdn.co/mp3-preview/4f5768ac35a553a674f84c4b1951e899ec0aca76?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","GBZUZ0900013","spotify:user:olivia.28","2023-03-30T16:58:41Z"
"spotify:track:1yjY7rpaAQvKwpdUliHx0d","Still into You","spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","spotify:album:4sgYpkIASM1jVlNC8Wp9oF","Paramore","spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","2013-04-05","https://i.scdn.co/image/ab67616d0000b273532033d0d90736f661c13d35","1","9","216013","https://p.scdn.co/mp3-preview/4abdea56e053fe7d0f4f4e446b43d404b28edf69?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USAT21300012","spotify:user:olivia.28","2023-04-06T17:14:46Z"
"spotify:track:1j8z4TTjJ1YOdoFEDwJTQa","Ain't It Fun","spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","spotify:album:4sgYpkIASM1jVlNC8Wp9oF","Paramore","spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","2013-04-05","https://i.scdn.co/image/ab67616d0000b273532033d0d90736f661c13d35","1","6","296520","https://p.scdn.co/mp3-preview/75fcf967520ab9dfc043833e9b2a86c2882228be?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USAT21300009","spotify:user:olivia.28","2023-04-06T17:15:04Z"
